# spectrum_type0, spectrum_type1, zbin00, zbin01, zbin10, zbin11, value
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dk 0 0 0 0 1.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
c_dk c_dd 0 0 0 0 0.000000000000000000e+00
